Plot_ID,Latitude,Longitude,DBH,Tree_Height,Crown_Width_North_South,Crown_Width_East_West,Slope,Elevation,Soil_TN,Soil_TP,Soil_AP,Soil_AN,Menhinick_Index,Gleason_Index,Disturbance_Level,Fire_Risk_Index,Health_Status
15,17.272998688284027,-80.6097379239018,55.579964816145626,19.396188573389082,6.773540331306266,2.7683827026059005,20.47305958774817,1562.3640362997915,0.6803029755318635,0.13046127918814304,0.2540886612920138,0.43811364401893826,1.026700993318907,4.836028347057738,0.2654732249976489,0.8673455047021125,Unhealthy
16,17.33618039413735,-65.2326177809034,44.05408224706712,11.353399038725538,3.338453241462695,2.9057127584717755,33.90640224509163,2610.3706054809227,0.7745178731343438,0.04175219536862015,0.011969433325030884,0.4624185136206634,2.0607260019581743,3.5549570251569516,0.2087425334283899,0.8487524666688433,Unhealthy
17,22.16968971838151,-117.35972584108666,37.997615994590056,22.51557341652785,8.974774979321648,1.3734759295891572,5.961179535386695,799.9141411287496,0.47848105501555477,0.05636848077419664,0.008444005715129151,0.33685567975618347,0.6817057889745372,4.38818767548222,0.9442661596555508,0.5115195574628737,Unhealthy
18,30.990257265289515,-90.24383386131593,90.48416784029088,13.326766796068352,9.061209498399549,3.8986078167615674,24.611198120690588,327.75510409911624,0.6215496548211764,0.40739956066999883,0.12386267712350235,0.4659769805636622,2.591776801458654,3.160262861136687,0.019304416717866646,0.7066877084605435,Unhealthy
19,27.27780074568463,-65.91581916883707,7.073222693671503,3.9138896086788413,3.6755848385319383,6.037701952003075,24.581142005888292,1133.5737339640277,0.4617626645841746,0.024242480023261206,0.0548995625838472,0.2019499008012974,0.9363647087587413,2.6571073903595304,0.9653887036634297,0.19275201041271228,Unhealthy
20,21.649165607921677,-127.62378149899408,68.06002018668096,23.945275589555003,3.0699437856691647,8.721414225975959,4.026290526467425,2268.1902912384357,0.8951504555652671,0.33117668299769765,0.13380462712819804,0.47674300714001916,0.6770367534644113,4.908731626379984,0.1492618969888062,0.6883967049269083,Sub-Healthy
21,34.474115788895176,-81.1805812927212,96.5224712502873,10.001233088595768,4.701735748596081,7.002347027128127,18.80928384781111,1697.0025796149043,0.502890488709176,0.13991608566362326,0.09263643079155671,0.35287752419715757,1.500547738847028,3.3284854832793442,0.8194380817932682,0.2723845792632895,Unhealthy
22,15.579754426081674,-109.18556948392146,58.215977428874986,14.117472628779353,3.1647842666213384,4.918566910597763,38.397815935524086,2468.7007717656074,0.8433906219385306,0.43641511195052257,0.01911741229513088,0.025792854872311893,1.9423053464991087,4.467494331196716,0.2759225530681031,0.8320620967541508,Unhealthy
23,21.685785941408724,-65.29226632364288,93.99813389314373,21.192428730213244,7.051454589625333,9.57808102954724,38.526912989759715,2882.8172280667786,0.8033385376875462,0.24507118086586227,0.45510555247099443,0.45390205175043113,2.6372923963994275,4.813169585465159,0.3507023274307274,0.08372413310890992,Healthy
24,24.654473731747668,-62.02592283842425,9.964498532172257,11.308772400163937,8.43458216093457,7.473206805182487,4.465694921385645,2398.7211825796894,0.416399773134873,0.15626034736727373,0.009070450037501305,0.24481404047143032,2.935606313804341,3.701418508034637,0.21675771132198496,0.7731386728852775,Unhealthy
25,28.24279936868144,-63.90134576205962,44.785365312045336,3.5843983721080375,7.057829178200953,9.37148682576295,4.082439723652389,1851.0289286468849,0.2377836469389003,0.2612312731662701,0.36936066144685725,0.23286185746502727,1.598731281424659,3.1957547140747,0.5855140424810796,0.09993690656861953,Sub-Healthy
26,41.407038455720546,-96.80500483397753,29.71499014139486,12.469789316358781,8.419154025244145,5.748291759449491,11.821296465087089,1530.6906053519035,0.4120213112341733,0.19406921942740807,0.08031320402516069,0.285400969959919,0.6511173074631755,1.0140434036426025,0.3480955475078741,0.881189236894309,Unhealthy
27,17.98695128633439,-69.65701443074806,74.42799167316933,28.444560315440498,4.572929459867267,3.3301384731382564,39.364472814929705,216.20035040997334,0.827955202017468,0.284329027011566,0.456553662889802,0.07894535065175783,2.3727889475646764,1.160078562956024,0.6573930394946632,0.3042045181350037,Unhealthy
28,30.569377536544465,-70.88154210254507,98.22322359723843,19.96856312435963,2.4068527363797476,1.4754401772824979,5.800616328307452,2954.5337385607195,0.23535621046119845,0.06169376982154237,0.44693399009699347,0.23723719404086233,1.9129331405598435,1.8034048642044653,0.015647317942065975,0.6543933648305748,Sub-Healthy
29,33.696582754481696,-107.6629668729721,29.37035593220354,20.801416162681793,7.641558526578329,7.534763663354655,32.39985611823508,1212.0952554676232,0.5291919823991719,0.49851029889221277,0.32868106745278236,0.41640797227528414,1.6197283621111578,1.744033727423981,0.06437488351503962,0.48750227862027984,Healthy
30,11.85801650879991,-71.97591680945258,67.14658714003707,19.703900301853917,4.2442705462739845,2.0917269820498072,4.552452882589645,541.4618203589137,0.80803578048114,0.21565015945987517,0.3377559041512995,0.012663817273070092,1.2731721969804741,2.0190351807993814,0.09966115273124865,0.366303145262339,Healthy
31,34.30179407605753,-127.40946556991551,23.819275112175312,7.57177989086423,7.041437427062193,3.7249761544477047,28.04120341865214,2033.4556806497246,0.359942700377095,0.1773741666551475,0.0076428752749958286,0.1400939943605638,1.755996319608839,2.2197385507906433,0.41899368531023107,0.6454418331834965,Sub-Healthy
32,16.82096494749166,-88.26110850625628,58.70637418430294,13.713348194863844,3.435795477835891,5.792238170955077,16.023028460361516,924.436038376832,0.6457875406326704,0.3565538749165511,0.49251142522623303,0.006215020289702889,1.3466990111425774,2.440261974202913,0.8147961726599761,0.947522980551238,Unhealthy
33,12.60206371941118,-113.89938138986079,49.073586235391936,23.02631435417291,1.731066713260054,6.0797492900177295,35.50112833346402,1798.756985700038,0.2531752583083264,0.18513020621518958,0.43952713877002814,0.21077709802917494,2.392529669368401,2.682150760275506,0.8881779103783827,0.04126974737462186,Unhealthy
34,47.95542149013333,-121.56031799559048,97.34050631499602,4.838441131488456,9.933236159389871,6.4052487728842245,10.516070197141362,1801.6269327493144,0.11818665091447832,0.417470780989235,0.44807758173639556,0.36551617769439865,1.8597342412316027,1.3954653538240587,0.24481074006090076,0.9188528558831043,Unhealthy
35,48.625281322982374,-124.61327588595536,62.810090906164326,9.779877730511943,2.4058135713753934,2.4962979731473056,28.764082322548195,1392.6164806183206,0.7964403828419278,0.2298640085584105,0.3313260458401816,0.4003920554117411,2.6921194353852798,1.1694477278111282,0.574369724239014,0.6090816550210135,Sub-Healthy
36,42.33589392465844,-81.25978568853021,38.20310534824778,9.736935037043901,9.89578894567133,4.417636643394839,10.605714055914822,2524.7439850806236,0.10797893717461975,0.3611814145663903,0.17566952968399557,0.47286893175786826,1.8588597866236052,3.6957777962920937,0.7683649926926005,0.8073143007690523,Unhealthy
37,22.184550766934827,-106.20875253623537,15.83909956435367,14.096529972646168,9.795519393098026,6.5547480440527,32.11471274004692,868.4044785107848,0.27866758112878875,0.058189342138733835,0.447356081299788,0.30620978342053934,1.095656033349825,3.149339299372311,0.2888294299196087,0.3838749534342776,Sub-Healthy
38,13.906884560255355,-79.26632599298671,19.36844872981878,29.45032474638118,8.144362935172357,9.728369781704062,39.3155115552337,1401.034515691429,0.8565583277774658,0.4238289968497803,0.14930087943484022,0.13104029899318326,2.6277297055803612,2.7765768088804785,0.4090077367362732,0.4718429748376137,Sub-Healthy
39,37.36932106048627,-125.42505614407403,26.405108345367335,3.8900713071470143,6.934806658737978,7.548680239297198,5.706080960704202,1659.3071729138173,0.35300459420788055,0.3691804034551644,0.28354221395439044,0.462453234822666,1.8930476123251099,3.5377597646734094,0.5239742026857139,0.868850751801164,Unhealthy
40,27.606099749584054,-107.92967635185728,28.84183282732831,16.52362784265666,6.200263452259763,9.30343381384562,38.99680598679766,2024.5116902251689,0.9733148960190195,0.10979980533867302,0.05436683131022178,0.38878129817078616,1.017102595358903,4.310717628814162,0.1348748464080477,0.4148479698098231,Healthy
41,14.881529393791153,-92.2356095337264,85.8085254949081,7.022211096341893,8.794913908400513,7.859908524827594,26.710886448643407,2373.5183664662095,0.9799369914261211,0.07691657482416439,0.4613680369157113,0.28934209908655656,2.0587695248905553,2.7107716364648184,0.025982293725780314,0.534659566749085,Sub-Healthy
42,29.807076404450807,-74.64937846127256,58.316164886839864,29.178943271472836,3.6049556945753913,6.325452720031604,5.719972089016078,1244.9411203469426,0.27559326024902114,0.1615647126191841,0.0746813765967506,0.3493419067808733,1.3942919123560689,3.5644778602079175,0.15280580931828325,0.020194923084332905,Healthy
43,11.375540844608736,-107.68732479475511,54.722136580564815,5.172498132368998,5.209130912363893,2.728210322227101,19.23938349118704,1973.5361378801285,0.05056844002739155,0.48815494008579263,0.1163239188365516,0.46253659572867745,2.6110140307301646,4.814288895340635,0.6268536212535334,0.1585980058380423,Unhealthy
44,46.372816083151285,-86.18760364940937,15.90304282757566,13.300828066124556,6.574509724298517,7.000170867032617,7.238713206829405,536.7717638987054,0.7080126513633254,0.13213162941069403,0.2812764082734664,0.35763504409409624,1.6332493466163571,4.358497983446243,0.07361826153368167,0.6416865079747998,Sub-Healthy
45,20.351199264000677,-67.9815576234669,86.71327086819632,22.660779575368974,4.70071428282542,6.610416093639164,31.51565499899563,2804.679491573188,0.4564766376218603,0.23078296842858348,0.38322603510542586,0.18734538125444333,2.316103395268542,2.704003242009638,0.1896963648501283,0.7169769010638771,Unhealthy
46,36.50089137415928,-86.88957682723867,73.66735880480596,21.727523984768467,4.847378086812412,6.422222534115398,34.14906604880773,1210.8705386209103,0.10974531551998051,0.019860011730081475,0.311578896438468,0.35794896013310284,0.7388405190905929,3.578867351258972,0.3378538856953037,0.5826009367844994,Sub-Healthy
47,22.46844304357644,-113.69283676724564,11.428494380500151,13.836401833030102,3.9725620075187598,5.408072811894167,4.760843412275953,2215.6121237316715,0.7104475907882624,0.2016276271352851,0.1199062868360773,0.024937690554016994,1.4900608657558654,1.708283687663759,0.07787006430636634,0.14331003627561067,Sub-Healthy
48,30.802720847112433,-128.29194529104234,72.24433423682802,11.702676702676111,6.078086350160825,5.75790943590348,22.776293371258994,158.98913745831518,0.04086316002080201,0.28780340763938583,0.0054668060511077156,0.1962757031061377,2.958103591180997,3.2420887395803595,0.19169927116163443,0.4454054285778348,Sub-Healthy
49,31.868411173731186,-69.09307882693491,56.636130647551376,13.133146599480376,8.655170752136044,4.0099827440629365,36.65812752116627,695.0427144239403,0.8714947235873197,0.47679668319144275,0.3797895372521824,0.20612990076356175,2.521150723692871,4.925313164553771,0.9112697889835111,0.3550947663631898,Unhealthy
50,17.394178221021082,-128.5111412404729,12.763907845943933,9.399735368441899,2.813755402056816,5.673814233780728,42.127336869794846,1512.5393785383762,0.1472660038221707,0.26078434224533187,0.4926776263259914,0.08758492603831317,0.8998520059173216,3.073260460810089,0.01929913222698476,0.4956613440350883,Sub-Healthy
51,48.783385110582344,-68.77088291210603,48.538560945222365,7.749322283790395,9.409897348780973,2.7780031511063044,23.10830400337965,2646.932156423805,0.13603875995925777,0.41045812645795543,0.40590699455151474,0.016427312873126237,1.1944101236931377,4.710553196760589,0.6534319241743621,0.8703290345540943,Unhealthy
52,41.00531293444458,-92.97440061809516,51.046147277354464,15.52511153164892,7.201788883734067,8.246569576243392,42.76256506251332,1629.0399348569636,0.18391557498889868,0.2758281830716058,0.2328022759875246,0.0710237121356827,1.3245395221409026,2.629339682013043,0.3844089309151849,0.7758614386586519,Unhealthy
53,47.579957662567566,-64.26526110409726,20.748581315511196,9.518945169893005,8.409458914120272,2.6719925922883703,24.106003670521343,2796.624398652249,0.9606636949071459,0.025188581650581462,0.4523647943925578,0.32903764041954225,2.125913901238614,4.995379308738524,0.6726487394323711,0.08398950138915895,Unhealthy
54,45.79309401710595,-74.08517349584342,94.84132396502682,10.048926617123003,6.005716233670105,1.7646966090051976,17.73857225699586,1503.0110000901093,0.6962376666513076,0.16092909621893814,0.20787459819358325,0.40213296410002536,2.392486898724139,3.3168801409102313,0.5886917203634046,0.8903091977745643,Unhealthy
55,33.915999152443405,-60.14461226266637,85.74766029066288,20.3891697772876,8.015650312816572,4.926214237214417,38.1691407848803,1522.3023805342548,0.8033578201090004,0.2898970063763961,0.26484237170051644,0.4941607288998522,2.3738165220197747,1.1690759769437382,0.22349875435464428,0.4717671511498236,Healthy
56,46.87496940092467,-105.45017291838029,68.55712204626529,29.119045287596983,1.1458035760552048,6.924766955554556,22.184221970614008,447.26568665154247,0.4036586358754255,0.47554401313590655,0.2411792348608632,0.17644993403870468,1.7746851407660071,3.3470191867655523,0.8472094875733885,0.7438621448859984,Unhealthy
57,13.53970008207678,-76.29681977482112,48.91807829505768,18.9018416156625,8.365423823015817,4.939451424401872,21.235612975403537,2427.7031080414376,0.342949600229906,0.4302695280768605,0.22657381696943485,0.3016927150192454,2.527051344595378,2.0982907827183865,0.4919403826093567,0.14003923126435214,Sub-Healthy
58,17.83931449676581,-101.86483604735305,44.11772645052831,4.155425077819055,1.3612497317682988,3.4907871875617773,22.064062023442272,816.1996961544812,0.24213916671533825,0.11803602901852958,0.3887194308004833,0.4688867585734854,1.5926952068936877,1.1299252881435788,0.8225360189134717,0.6707195257070481,Unhealthy
59,11.809091556421523,-96.40870657872638,66.84247937934065,4.116341187913875,9.009220387265762,6.023540655013966,38.10532508413854,2708.8762191797136,0.48584154802928486,0.11395436585948594,0.26575060909839854,0.08768568176238555,0.8097014132389048,4.283413218778653,0.4060125361882192,0.23632601760945793,Sub-Healthy
60,23.013213230530575,-86.0746175747141,56.81602759365602,28.639850183675847,9.927664725147789,4.1230210187097995,37.43736937596235,2741.3902389581485,0.5563104461988269,0.10458061872138087,0.16177497540248195,0.36023456523965763,1.9111046041345332,2.1029185479230237,0.984685553915239,0.43838089714093154,Unhealthy
61,25.54709158757928,-68.84260200695628,10.915945058779133,10.324142128605342,3.6466071595910003,9.395809211139698,18.158399659809504,2835.5993244350343,0.6354570952162278,0.46163695366973906,0.13278829299094677,0.3787144729088358,2.8807534615027666,4.186194216185994,0.7704893585012963,0.01686287008210441,Unhealthy
62,20.853961270955836,-61.114157156049345,53.68775163318151,4.577875610309312,2.8928670065721427,9.303806256432148,14.998493694173625,1608.668418398961,0.2645473189587076,0.42706974578535173,0.023684921898879528,0.04904289025532249,2.4824841284812784,2.152870331823468,0.9659502051125735,0.15161063793047602,Unhealthy
63,43.14950036607718,-76.22086102948373,81.60834363711975,18.773248440210683,7.888270274722366,5.521346379748859,22.136761081760817,2063.5719758725686,0.9491675400939608,0.38856729896520964,0.2936816051321078,0.4313184456656172,1.946751619230606,1.7773054154950971,0.5143264789098588,0.09208049312361977,Sub-Healthy
64,24.270133067743572,-100.75632524828663,48.62778837171101,19.46216579212745,3.277237068282279,3.950955946164327,25.774762938169907,2357.696052178824,0.17806091322506448,0.19940388154099264,0.11883090062351194,0.40748699831986773,2.117014150872742,4.89574229641771,0.4736911322907005,0.23974417293825845,Sub-Healthy
65,21.23738038749523,-100.50500984060508,9.9358748676555,20.158134963323267,8.790061448549832,7.634191725609751,10.725174478259863,479.94239408635025,0.9659966430187482,0.25466844862788957,0.07832629139810963,0.021534488255830053,2.8264050675889316,2.4465813110200783,0.7554538093252579,0.10001809002432227,Unhealthy
66,31.70784332632994,-78.3692388887776,79.69642894148315,9.487256780011156,1.9255833294172904,1.3304164913475998,35.72797881220158,1842.775865492742,0.02470756128242875,0.23484421367360064,0.32864583209470044,0.050086785365625476,1.570856986087401,3.405504845772642,0.8802912630134302,0.6919100266195619,Unhealthy
67,15.636968998990506,-113.28559979621883,24.129559302917567,2.423099158005301,2.1335967674142244,5.272921054392861,21.89172445795903,199.46391377960384,0.48631443489867715,0.13043206324188947,0.3421985826216667,0.0293178124764669,1.3284853473565934,3.4399259712578862,0.964145795865558,0.02903990220921937,Unhealthy
68,42.08787923016159,-122.26681208080237,29.568979314363684,29.020430344725213,9.81236399590554,4.026910548433001,15.032049678898181,1542.9416418273051,0.3400341597353972,0.25498888284363963,0.3773166716675447,0.1706980482406843,2.9431039125011225,3.241893928694007,0.3245519060324997,0.617740500624998,Sub-Healthy
69,12.982025747190832,-105.17644896514564,20.647103576068112,9.02500527935087,7.064550084430042,9.284822965922992,4.8069446833795775,549.0437766986595,0.4546321797909483,0.02009579118711346,0.25427056368760276,0.25709805038656347,2.6586078337758337,4.6587829740848585,0.7987045738426389,0.14070783082557425,Unhealthy
70,49.47547746402069,-109.89327058421428,36.370431162792265,20.92873606547133,8.621985019860574,1.1080272454541429,10.748032218162312,630.4764852900456,0.5749579331909812,0.07024613488124229,0.44755702957592386,0.26851212533754126,1.307608961546506,3.697764285467474,0.2106455976355367,0.9451614571778969,Unhealthy
71,40.889790771866295,-109.2584315680807,76.89139304042033,21.785636356603867,3.918964396163662,5.975333881465142,42.717652729019264,1158.6379434085445,0.4412332664325819,0.44386185010362844,0.46848966293212274,0.13749504608587412,1.659451493402307,2.6149320164197207,0.5455743467454452,0.9330940731098543,Unhealthy
72,17.948627261366894,-113.6474574265063,54.34165665287405,19.080207678225598,7.08835374568544,7.6659722295996335,13.729485906878697,1354.0677834778587,0.420698381798579,0.3770814846805545,0.40464861519728224,0.4562404588473357,1.5376953225194976,4.4495215380970965,0.17984814840919916,0.22550310252096262,Healthy
73,10.220884684944096,-127.05347672545467,24.463721044317694,10.76140703798215,6.348176445777375,5.365161887716371,7.598668021516589,1907.200031143343,0.7353961812591735,0.2143198624842481,0.31961877359405266,0.18729008098659702,0.8727391966785848,1.7242515964638576,0.34739736175033886,0.6144212982230295,Sub-Healthy
74,42.618457138193364,-128.74882456866104,88.39385742444388,9.590695105393841,6.428351081106523,1.7686272714644948,20.730275624474693,315.8424134716954,0.6890175123356,0.2609894293305192,0.15534187202763838,0.02754732720284949,2.894548309533148,3.17694703044167,0.9313583672064593,0.028005319472458434,Unhealthy
75,38.274293753904686,-60.85943271847779,88.56027622039527,18.73471191567569,7.142792135839494,9.75215251025112,13.818948451211192,1560.7061075885895,0.8349385692154894,0.18814944855018884,0.4915577362020095,0.15361242021298627,1.5107810780493969,4.802201487775026,0.14609069977308609,0.9317885430511741,Unhealthy
76,39.160286721639494,-100.05588063848964,87.70495037937066,26.25067774112736,6.178232558161887,5.662093882384881,1.582166262203737,629.6128777339933,0.2574593914271006,0.3716860342445329,0.14069740276000947,0.267899164159357,2.68832270659477,3.501590519521651,0.6324008951351965,0.5229873081917097,Unhealthy
77,40.85081386743783,-103.09713469882229,27.68564008124623,28.508544409855077,4.861561323723993,6.527676198871102,14.541534777573776,1764.5280075920514,0.613433224656523,0.3931726537198794,0.10531517638526337,0.20706980218117485,0.9733905692016627,4.267873801899505,0.5929542729274033,0.04322315141777899,Sub-Healthy
78,12.961786069363615,-82.42469021148511,47.86773769719387,4.965362523305213,3.4833042494249216,3.129488044367566,24.484888077276086,1948.473375557432,0.5893428375389254,0.3828261691505638,0.22386628632435845,0.1405520469541333,1.8696770265930494,3.6142429021807714,0.12073835270898647,0.3424999930081374,Sub-Healthy
79,24.338629141770905,-114.7222278494455,98.57401733338314,6.335201152736156,7.917231978218818,5.351482765961235,24.827056740898513,1714.4568440032763,0.3760404327639619,0.3626928037930525,0.03313608250263229,0.07000500863333713,0.5599034628106745,4.357483454151561,0.32597904376881215,0.0768494618612342,Sub-Healthy
80,14.634762381005189,-63.50271712348423,78.34118524944908,28.452615245926232,3.036451870028676,4.862345427624897,16.045151452959992,2241.056980387092,0.49119696648365413,0.10622964765293394,0.48935476001253647,0.41048642754763376,2.4105512096057713,4.7779515193809745,0.5629815045152657,0.3929444393733599,Sub-Healthy
81,44.52413703502374,-74.95584899091136,7.580905016428183,22.62298639337419,7.231188755389727,1.6740625780178537,20.12862403136703,1073.2668082986138,0.32064432187267145,0.172295139724037,0.2962746104261303,0.498091894851475,1.952284745615696,2.091686910130947,0.18717860898849026,0.6699263421613231,Sub-Healthy
82,34.93192507310232,-123.74122983814183,11.194436169746744,26.723827095233645,3.09999540384394,1.9554431819272051,43.44830632056449,2318.8091157360795,0.15042595364081535,0.2375734903169191,0.28069128537376675,0.16812335609432164,2.0639739586743815,1.6786443250268754,0.8006236564128154,0.4698899080414396,Unhealthy
83,23.235920994105967,-100.76934569505502,49.07348079717161,7.673713755789608,6.627971529590085,8.537252676568972,16.980681475364023,1355.0245369537615,0.2216631985561055,0.16874253075668952,0.32961915855036134,0.19390241686741894,0.6293022063866336,2.9359630013301596,0.9721565095347499,0.38372217471945447,Unhealthy
84,12.542334011440946,-68.46171847064846,91.37591955684822,18.45240439106325,7.723704404161261,3.1583795698593122,11.620206596699234,1504.1350451355306,0.11445850993718908,0.37869539907837285,0.2510267056497173,0.3109285747150937,1.0275958255215385,3.8074497072968634,0.21475939996247206,0.1191570455404648,Healthy
85,22.439292868626488,-63.86875843960128,56.176670805507854,21.63190864368926,2.968425000158853,2.7546244434876748,10.956016983004206,1979.4961690571072,0.6862388794382229,0.16802999450372758,0.020871440961798084,0.36062852999409295,0.6858271808839504,1.9087650127288645,0.18691196479057592,0.24493904569365632,Healthy
86,23.007332881069882,-97.28189421250912,52.29218826325757,21.043132792515234,1.5394897077517746,5.544203061251253,20.599407571686037,153.2393135977495,0.66412011917806,0.0734248829587419,0.3080940879759964,0.1990546197277777,1.2222857895095294,1.0164058017206683,0.45493507179744463,0.10014328773835113,Sub-Healthy
87,39.18424713352256,-87.06120275525046,15.020001495879905,13.428247344267547,2.178763686947567,7.918724182262617,34.178406692262485,1996.5832421187201,0.9511003078640741,0.20252502376391052,0.3595060690934332,0.45294011090599856,2.0685975192053774,2.3717404633468213,0.7477652771400322,0.8074987316566608,Unhealthy
88,35.502298854208526,-118.30762377355474,67.39410994880794,2.4310569673566373,6.453972705439229,1.5575186672108914,9.269468288481294,1893.8969323091346,0.7323816295107689,0.49005764422727827,0.2112907850089063,0.2822019746683146,1.915464960793438,4.875437341871153,0.2816006102352514,0.13523982798472256,Sub-Healthy
89,45.48850970305306,-60.618196170411636,83.09980025702141,18.321929590519368,8.64501765603162,6.1912712767443026,31.91832572133456,998.5566385845118,0.06152538036857013,0.11681129940212007,0.3798613081752405,0.22794308782093584,2.0303745540334757,3.7798698424233867,0.019879908697280402,0.5953733665488935,Sub-Healthy
90,28.888597006477973,-113.78298090315896,41.139900713218424,9.086843097029046,1.4049713911188193,2.0728939855651602,0.9517420507237329,348.80342620851945,0.8854027221896646,0.3080185361768984,0.11736564317251821,0.32510301281415305,1.8731281784447358,2.6053017757648957,0.541220628032894,0.3427404135888459,Sub-Healthy
91,14.783769837532068,-64.00877581054121,78.6831258379061,14.60711889200093,7.6073613313748165,1.3281494574305661,18.851984009277572,363.7128047478193,0.8640484113162685,0.21932165967065462,0.1145319125777611,0.47663790488334074,1.1825719891896485,1.7703043893873613,0.9566005677673076,0.2259783846551835,Unhealthy
92,38.5297914889198,-84.5247345705342,96.6252821205771,28.812268422346886,4.071867813550469,1.4746955694599566,34.91392793412541,2777.348866257163,0.4488871175649717,0.04015716098641668,0.08490140890534911,0.39830338573874424,1.111268743361063,2.424358695018988,0.39127685540694557,0.6394684394921037,Sub-Healthy
93,40.4314019446759,-87.45842435847986,24.357813617130464,13.172988893988173,5.306755329275703,8.507476973875972,15.242983009849414,2098.9100315549276,0.5900044200226423,0.24649891996903944,0.18913740609563512,0.02480649961488655,0.8426492088414532,1.6793577332049918,0.4201345541831004,0.45700230937694064,Sub-Healthy
